x_m,y_m
91.4326015706821,-0.045561140314080456
91.93224096117522,-0.026574843475341337
92.43188035166837,-0.007588546636602231
92.9315197421615,0.011397750202136889
93.43115913265463,0.030384047040875994
93.93079852314777,0.049370343879615114
94.4304379136409,0.06835664071835423
94.93007730413403,0.08734293755709333
95.42995719073535,0.0977392294332363
95.92987621041304,0.10673777178743468
96.42979523009072,0.11573631414163306
96.92971424976841,0.12473485649583144
97.4296332694461,0.1337333988500298
97.92955228912379,0.1427319412042282
98.42947130880148,0.15173048355842655
98.92939032847916,0.16072902591262495
99.42930934815685,0.16972756826682334
99.92922836783454,0.1787261106210217
