x_m,y_m
89.8832586402691,0.9953954300007923
90.39053378632968,1.0156337242198517
90.89119232714374,1.0346592219320772
91.39083171763687,1.0536455187708162
91.89047110813,1.0726318156095553
92.39011049862314,1.0916181124482947
92.88974988911627,1.1106044092870337
93.3893892796094,1.1295907061257728
93.88902867010255,1.148577002964512
94.38866806059568,1.167563299803251
94.8977548746784,1.186867953440809
95.40862259586476,1.19753231681909
95.9100794172338,1.2065596150783464
96.40999843691148,1.2155581574325447
96.90991745658917,1.2245566997867432
97.40983647626686,1.2335552421409415
97.90975549594455,1.24255378449514
98.40967451562224,1.2515523268493383
98.90959353529992,1.2605508692035365
99.40951255497761,1.269549411557735
99.9094315746553,1.2785479539119333
